V,I,Ts,SOC,Tc,prev_SOC,prev_Tc
0.6051770166107439,-0.10779190462790778,-1.6834524988134705,0.6991477929742476,-1.6845055440679324,0.6991724714821816,-1.6845629541355962
0.6036468689053379,-0.10544836735685552,-1.6834025329381404,0.6991227529589383,-1.6844462885426614,0.6991477929742476,-1.6845055440679324
0.602107974225556,-0.10310523646109311,-1.6833508615791053,0.6990973514980376,-1.6843851557080325,0.6991227529589383,-1.6844462885426614
0.6005603722677703,-0.10076251772206313,-1.683297453266894,0.699071588654221,-1.6843221136442288,0.6990973514980376,-1.6843851557080325
0.5990041391582329,-0.09842021692019112,-1.6832422764521797,0.6990454644910559,-1.6842571303658598,0.699071588654221,-1.6843221136442288
0.5974393259022579,-0.09607833983487156,-1.6831852995084176,0.6990189790730009,-1.68419017382442,0.6990454644910559,-1.6842571303658598
0.5958659845906008,-0.09373689224445325,-1.6831264907344483,0.6989921324654063,-1.6841212119107203,0.6990189790730009,-1.68419017382442
0.5942841696890258,-0.09139587992622548,-1.6830658183570713,0.6989649247345132,-1.6840502124572854,0.6989921324654063,-1.6841212119107203
0.5926939416536053,-0.08905530865640336,-1.6830032505335828,0.6989373559474542,-1.6839771432407251,0.6989649247345132,-1.6840502124572854
0.591095354114909,-0.08671518421011384,-1.6829387553542852,0.6989094261722525,-1.6839019719840744,0.6989373559474542,-1.6839771432407251
0.5894884541823275,-0.08437551236138138,-1.6828723008449646,0.6988811354778219,-1.6838246663591048,0.6989094261722525,-1.6839019719840744
0.5878733021806464,-0.08203629888311366,-1.6828038549693354,0.698852483933967,-1.6837451939886063,0.6988811354778219,-1.6838246663591048
0.586249962453346,-0.07969754954708748,-1.6827333856314586,0.6988234716113827,-1.683663522448643,0.698852483933967,-1.6837451939886063
0.5846184690624915,-0.07735927012393419,-1.6826608606781264,0.6987940985816539,-1.683579619270778,0.6988234716113827,-1.683663522448643
0.5829788861197068,-0.07502146638312597,-1.6825862479012188,0.6987643649172557,-1.6834934519442737,0.6987940985816539,-1.683579619270778
0.5813312738802571,-0.07268414409296109,-1.68250951504003,0.6987342706915529,-1.6834049879182627,0.6987643649172557,-1.6834934519442737
0.5796756641339413,-0.07034730902055,-1.6824306297835683,0.6987038159788,-1.6833141946038928,0.6987342706915529,-1.6834049879182627
0.5780121277120057,-0.06801096693180085,-1.6823495597728249,0.6986730008541411,-1.683221039376445,0.6987038159788,-1.6833141946038928
0.5763407100776756,-0.06567512359140554,-1.6822662726030162,0.6986418253936093,-1.6831254895774255,0.6986730008541411,-1.683221039376445
0.5746614720899358,-0.06333978476282538,-1.6821807358257965,0.6986102896741271,-1.6830275125166319,0.6986418253936093,-1.6831254895774255
0.5729744462316386,-0.061004956208276694,-1.6820929169514458,0.6985783937735056,-1.682927075474193,0.6986102896741271,-1.6830275125166319
0.5712797059980614,-0.058670643688716925,-1.6820027834510276,0.6985461377704449,-1.6828241457025859,0.6985783937735056,-1.682927075474193
0.5695772878804195,-0.05633685296383006,-1.6819103027585245,0.6985135217445335,-1.6827186904286244,0.6985461377704449,-1.6828241457025859
0.567867251056899,-0.054003589792012835,-1.68181544227294,0.6984805457762481,-1.682610676855425,0.6985135217445335,-1.6827186904286244
0.5661496336664561,-0.05167085993036009,-1.6817181693603822,0.6984472099469535,-1.6825000721643506,0.6984805457762481,-1.682610676855425
0.5644244965703251,-0.04933866913465092,-1.6816184513561179,0.6984135143389029,-1.6823868435169254,0.6984472099469535,-1.6825000721643506
0.5626918914255551,-0.04700702315933422,-1.6815162555666006,0.6983794590352365,-1.6822709580567297,0.6984135143389029,-1.6823868435169254
0.5609518657893509,-0.04467592775751472,-1.6814115492714732,0.6983450441199825,-1.6821523829112712,0.6983794590352365,-1.6822709580567297
0.5592044601402053,-0.04234538868093855,-1.681304299725551,0.6983102696780564,-1.6820310851938314,0.6983450441199825,-1.6821523829112712
0.5574497360612306,-0.040015411679979275,-1.681194474160773,0.6982751357952606,-1.6819070320052893,0.6983102696780564,-1.6820310851938314
0.5556877313944674,-0.037686002503623424,-1.681082039788134,0.6982396425582844,-1.6817801904359266,0.6982751357952606,-1.6819070320052893
0.553918509321584,-0.035357166899456685,-1.680966963799591,0.698203790054704,-1.6816505275672042,0.6982396425582844,-1.6817801904359266
0.5521421158025256,-0.03302891061364933,-1.6808492133699457,0.6981675783729817,-1.6815180104735228,0.698203790054704,-1.6816505275672042
0.5503585842163057,-0.030701239390942367,-1.6807287556587063,0.6981310076024664,-1.6813826062239567,0.6981675783729817,-1.6815180104735228
0.5485679851410385,-0.02837415897463309,-1.680605557811922,0.6980940778333926,-1.6812442818839715,0.6981310076024664,-1.6813826062239567
0.5467703402302984,-0.026047675106561138,-1.6804795869640001,0.6980567891568811,-1.6811030045171156,0.6980940778333926,-1.6812442818839715
0.5449657152592227,-0.023721793527094106,-1.680350810239496,0.6980191416649378,-1.6809587411866944,0.6980567891568811,-1.6811030045171156
0.5431541585615447,-0.021396519975113725,-1.680219194754883,0.6979811354504543,-1.6808114589574228,0.6980191416649378,-1.6809587411866944
0.5413357118834001,-0.019071860188001225,-1.6800847076203025,0.697942770607207,-1.6806611248970564,0.6979811354504543,-1.6808114589574228
0.539510415671915,-0.016747819901623533,-1.6799473159412885,0.6979040472298574,-1.6805077060780047,0.697942770607207,-1.6806611248970564
0.5376783346832172,-0.014424404850319159,-1.6798069868204748,0.6978649654139517,-1.6803511695789217,0.6979040472298574,-1.6805077060780047
0.5358394964787443,-0.012101620766883644,-1.6796636873592758,0.6978255252559202,-1.6801914824862816,0.6978649654139517,-1.6803511695789217
0.5339939662037205,-0.009779473382555873,-1.6795173846595546,0.6977857268530778,-1.680028611895928,0.6978255252559202,-1.6801914824862816
0.5321417734659026,-0.007457968427003646,-1.6793680458252636,0.6977455703036229,-1.679862524914612,0.6977857268530778,-1.680028611895928
0.5302829749317924,-0.00513711162830973,-1.679215637964067,0.6977050557066379,-1.6796931886615054,0.6977455703036229,-1.679862524914612
0.5284176043835186,-0.0028169087129574894,-1.6790601281889466,0.6976641831620884,-1.6795205702696994,0.6977050557066379,-1.6796931886615054
0.5265457263828195,-0.0004973654058170468,-1.6789014836197813,0.6976229527708235,-1.6793446368876812,0.6976641831620884,-1.6795205702696994
0.5246673717649968,0.0018215125698691644,-1.6787396713849152,0.6975813646345751,-1.679165355680796,0.6976229527708235,-1.6793446368876812
0.5227825997583496,0.00413971949250015,-1.6785746586226977,0.6975394188559577,-1.6789826938326893,0.6975813646345751,-1.679165355680796
0.5208914308900229,0.006457249642130851,-1.6784064124830136,0.6974971155384684,-1.678796618546732,0.6975394188559577,-1.6789826938326893
0.5189939374371796,0.008774097300485935,-1.6782349001287877,0.6974544547864864,-1.678607097047427,0.6974971155384684,-1.678796618546732
0.5170901464429319,0.011090256750974163,-1.6780600887374735,0.6974114367052728,-1.6784140965817997,0.6974544547864864,-1.678607097047427
0.5151801095106705,0.013405722278702306,-1.6778819455025242,0.6973680614009706,-1.6782175844207736,0.6974114367052728,-1.6784140965817997
0.5132638725512058,0.015720488170489398,-1.6777004376348457,0.6973243289806039,-1.6780175278605236,0.6973680614009706,-1.6782175844207736
0.5113414675026422,0.018034548714880635,-1.6775155323642301,0.6972802395520782,-1.6778138942238183,0.6973243289806039,-1.6780175278605236
0.5094129655514648,0.02034789820216172,-1.6773271969407715,0.6972357932241797,-1.6776066508613423,0.6972802395520782,-1.6778138942238183
0.5074783843388435,0.022660530924372684,-1.6771353986362685,0.6971909901065754,-1.6773957651530043,0.6972357932241797,-1.6776066508613423
0.5055377674137603,0.024972441175322307,-1.676940104745605,0.6971458303098124,-1.6771812045092294,0.6971909901065754,-1.6773957651530043
0.503591180023305,0.027283623250601685,-1.6767412825881165,0.697100313945318,-1.6769629363722327,0.6971458303098124,-1.6771812045092294
0.5016386550525681,0.029594071447598957,-1.6765388995089394,0.6970544411253995,-1.676740928217282,0.697100313945318,-1.6769629363722327
0.4996802347414942,0.03190378006551278,-1.6763329228803423,0.6970082119632434,-1.6765151475539426,0.6970544411253995,-1.676740928217282
0.49771596562469406,0.03421274340536676,-1.6761233201030425,0.6969616265729155,-1.6762855619273047,0.6970082119632434,-1.6765151475539426
0.49574588028241173,0.03652095577002339,-1.6759100586075082,0.6969146850693607,-1.6760521389192011,0.6969616265729155,-1.6762855619273047
0.4937700314468691,0.038828411464198104,-1.6756931058552416,0.6968673875684026,-1.6758148461494053,0.6969146850693607,-1.6760521389192011
0.4917884660044462,0.041135104794473396,-1.675472429340046,0.6968197341867429,-1.6755736512768187,0.6968673875684026,-1.6758148461494053
0.48980121194793586,0.04344103006931268,-1.675247996589282,0.6967717250419617,-1.67532852200064,0.6968197341867429,-1.6755736512768187
0.48780832331052665,0.045746181599074676,-1.675019775165104,0.6967233602525167,-1.6750794260615234,0.6967717250419617,-1.67532852200064
0.4858098350335924,0.04805055369602707,-1.674787732665683,0.6966746399377433,-1.6748263312427203,0.6967233602525167,-1.6750794260615234
0.4838058001618142,0.0503541406743608,-1.6745518367264163,0.6966255642178539,-1.6745692053712105,0.6966746399377433,-1.6748263312427203
0.4817962558856498,0.05265693685020393,-1.674312055021118,0.6965761332139381,-1.6743080163188153,0.6966255642178539,-1.6745692053712105
0.4797812457799193,0.05495893654163594,-1.674068355263201,0.6965263470479619,-1.6740427320032998,0.6965761332139381,-1.6743080163188153
0.47776080307623353,0.05726013406870129,-1.6738207052068403,0.6964762058427678,-1.6737733203894625,0.6965263470479619,-1.6740427320032998
0.47573497536812054,0.05956052375342396,-1.6735690726481232,0.6964257097220742,-1.6734997494902097,0.6964762058427678,-1.6737733203894625
0.4737038025829959,0.06186009991982098,-1.6733134254261866,0.6963748588104752,-1.6732219873676182,0.6964257097220742,-1.6734997494902097
0.47166733868132527,0.06415885689391686,-1.6730537314243399,0.6963236532334405,-1.6729400021339849,0.6963748588104752,-1.6732219873676182
0.4696256127429955,0.0664567890037571,-1.6727899585711734,0.6962720931173146,-1.6726537619528627,0.6963236532334405,-1.6729400021339849
0.4675786597330961,0.06875389057942285,-1.6725220748416536,0.6962201785893171,-1.6723632350400872,0.6962720931173146,-1.6726537619528627
0.46552653360472124,0.07105015595304418,-1.6722500482582077,0.6961679097775418,-1.672068389664786,0.6962201785893171,-1.6723632350400872
0.4634692745787708,0.07334557945881465,-1.671973846891792,0.6961152868109569,-1.6717691941503796,0.6961679097775418,-1.672068389664786
0.4614069208558922,0.07564015543300479,-1.6716934388629479,0.6960623098194043,-1.6714656168755697,0.6961152868109569,-1.6717691941503796
0.4593395155407741,0.0779338782139767,-1.6714087923428456,0.6960089789335996,-1.6711576262753145,0.6960623098194043,-1.6714656168755697
0.4572670952882263,0.08022674214219722,-1.671119875554316,0.6959552942851313,-1.670845190841792,0.6960089789335996,-1.6711576262753145
0.4551897054474078,0.08251874156025263,-1.6708266567728693,0.6959012560064609,-1.6705282791253546,0.6959552942851313,-1.670845190841792
0.45310737781329047,0.08480987081286225,-1.6705291043277004,0.6958468642309226,-1.6702068597354685,0.6959012560064609,-1.6705282791253546
0.4510201615774119,0.0871001242468923,-1.670227186602685,0.6957921190927226,-1.669880901341644,0.6958468642309226,-1.6702068597354685
0.44892810018524926,0.08938949621137017,-1.6699208720373593,0.6957370207269392,-1.6695503726743537,0.6957921190927226,-1.669880901341644
0.4468312255999061,0.09167798105749807,-1.6696101291278946,0.6956815692695221,-1.6692152425259408,0.6957370207269392,-1.6695503726743537
0.44472958032015303,0.09396557313866721,-1.6692949264280523,0.6956257648572922,-1.6688754797515157,0.6956815692695221,-1.6692152425259408
0.44262320569537805,0.09625226681047147,-1.668975232550131,0.6955696076279414,-1.6685310532698414,0.6956257648572922,-1.6688754797515157
0.4405121429383438,0.09853805643072153,-1.6686510161659063,0.6955130977200321,-1.668181932064209,0.6955696076279414,-1.6685310532698414
0.43839642856727257,0.10082293635945876,-1.668322246007552,0.6954562352729968,-1.6678280851833025,0.6955130977200321,-1.668181932064209
0.4362761115776478,0.10310690095896903,-1.6679888908685538,0.695399020427138,-1.667469481742055,0.6954562352729968,-1.6678280851833025
0.43415121389432465,0.10538994459379676,-1.6676509196046152,0.6953414533236276,-1.66710609092249,0.695399020427138,-1.667469481742055
0.4320217898203367,0.10767206163075865,-1.6673083011345453,0.6952835341045067,-1.6667378819745582,0.6953414533236276,-1.66710609092249
0.4298878786342364,0.10995324643895794,-1.666961004441141,0.6952252629126853,-1.6663648242169606,0.6952835341045067,-1.6667378819745582
0.42774951736423417,0.11223349338979775,-1.6666089985720587,0.6951666398919417,-1.6659868870379637,0.6952252629126853,-1.6663648242169606
0.42560674310147695,0.1145127968569955,-1.666252252640674,0.6951076651869225,-1.6656040398962026,0.6951666398919417,-1.6659868870379637
0.42345960085648343,0.11679115121659628,-1.6658907358269326,0.6950483389431417,-1.665216252321478,0.6951076651869225,-1.6656040398962026
0.42130813247570414,0.11906855084698738,-1.6655244173781862,0.694988661306981,-1.664823493915541,0.6950483389431417,-1.665216252321478
0.4191523616249969,0.12134499012891155,-1.665153266610027,0.6949286324256891,-1.664425734352869,0.694988661306981,-1.664823493915541
0.41699233927217033,0.12362046344548111,-1.6647772529071048,0.6948682524473813,-1.6640229433814344,0.6949286324256891,-1.664425734352869
0.4148281017908272,0.12589496518219181,-1.664396345723936,0.6948075215210391,-1.6636150908234606,0.6948682524473813,-1.6640229433814344
0.4126596969912153,0.12816848972693687,-1.6640105145857067,0.6947464397965101,-1.6632021465761717,0.6948075215210391,-1.6636150908234606
0.41048715314472906,0.13044103147002042,-1.663619729089062,0.6946850074245073,-1.662784080612533,0.6947464397965101,-1.6632021465761717
0.4083105023260221,0.13271258480417156,-1.6632239589028872,0.6946232245566091,-1.6623608629819817,0.6946850074245073,-1.662784080612533
0.40612981645720914,0.13498314412455834,-1.6628231737690808,0.6945610913452585,-1.6619324638111497,0.6946232245566091,-1.6623608629819817
0.4039450847595062,0.13725270382880114,-1.6624173435033152,0.694498607943763,-1.6614988533045782,0.6945610913452585,-1.6619324638111497
0.4017563907957216,0.13952125831698717,-1.662006437995794,0.6944357745062942,-1.6610600017454216,0.694498607943763,-1.6614988533045782
0.39956375533986666,0.14178880199168384,-1.6615904272119935,0.6943725911878874,-1.6606158794961463,0.6944357745062942,-1.6610600017454216
0.3973672041914441,0.1440553292579523,-1.6611692811934007,0.6943090581444411,-1.6601664569992196,0.6943725911878874,-1.6606158794961463
0.3951667947756655,0.14632083452336195,-1.6607429700582397,0.6942451755327168,-1.65971170477779,0.6943090581444411,-1.6601664569992196
0.3929625643189561,0.14858531219800383,-1.6603114640021905,0.6941809435103385,-1.6592515934363592,0.6942451755327168,-1.65971170477779
0.39075454678145183,0.15084875669450423,-1.6598747332991008,0.6941163622357924,-1.658786093661448,0.6941809435103385,-1.6592515934363592
0.3885427792111515,0.153111162428039,-1.6594327483016846,0.6940514318684263,-1.6583151762222539,0.6941163622357924,-1.658786093661448
0.3863272962718949,0.15537252381634667,-1.6589854794422185,0.6939861525684494,-1.6578388119712981,0.6940514318684263,-1.6583151762222539
0.38410814843440266,0.15763283527974312,-1.6585328972332238,0.693920524496932,-1.6573569718450691,0.6939861525684494,-1.6578388119712981
0.3818853637454698,0.15989209124113435,-1.6580749722681474,0.6938545478158047,-1.6568696268646557,0.693920524496932,-1.6573569718450691
0.3796589869354754,0.16215028612603083,-1.6576116752220276,0.6937882226878584,-1.6563767481363731,0.6938545478158047,-1.6568696268646557
0.37742905000509197,0.16440741436256112,-1.6571429768521568,0.6937215492767439,-1.655878306852384,0.6937882226878584,-1.6563767481363731
0.3751955945502563,0.16666347038148577,-1.6566688479987353,0.6936545277469711,-1.6553742742913073,0.6937215492767439,-1.655878306852384
0.3729586620731227,0.16891844861621086,-1.6561892595855157,0.693587158263909,-1.6548646218188259,0.6936545277469711,-1.6553742742913073
0.3707182835869619,0.1711723435028017,-1.655704182620442,0.6935194409937852,-1.6543493208882825,0.693587158263909,-1.6548646218188259
0.3684745040984162,0.17342514947999654,-1.655213588196279,0.6934513761036851,-1.6538283430412697,0.6935194409937852,-1.6543493208882825
0.36622734610629487,0.1756768609892209,-1.6547174474912376,0.6933829637615523,-1.6533016599082149,0.6934513761036851,-1.6538283430412697
0.36397687446083826,0.1779274724746002,-1.6542157317695867,0.6933142041361873,-1.6527692432089562,0.6933829637615523,-1.6533016599082149
0.3617230926470255,0.1801769783829745,-1.6537084123822667,0.6932450973972476,-1.6522310647533127,0.6933142041361873,-1.6527692432089562
0.35946607777504075,0.18242537316391155,-1.6531954607674861,0.6931756437152473,-1.6516870964416475,0.6932450973972476,-1.6522310647533127
0.3572058428435205,0.18467265126972054,-1.6526768484513197,0.6931058432615564,-1.6511373102654237,0.6931756437152473,-1.6516870964416475
0.35494242057235925,0.1869188071554665,-1.652152547048292,0.6930356962084007,-1.6505816783077556,0.6931058432615564,-1.6511373102654237
0.35267586624341335,0.18916383527898278,-1.6516225282619619,0.692965202728861,-1.6500201727439523,0.6930356962084007,-1.6505816783077556
0.35040620906936965,0.19140773010088574,-1.6510867638854914,0.6928943629968729,-1.6494527658420541,0.692965202728861,-1.6500201727439523
0.3481334919079487,0.19365048608458785,-1.6505452258022177,0.6928231771872265,-1.6488794299633642,0.6928943629968729,-1.6494527658420541
0.3458577420783225,0.19589209769631194,-1.649997885986209,0.6927516454755657,-1.6483001375629731,0.6928231771872265,-1.6488794299633642
0.34357900277178127,0.19813255940510402,-1.64944471650282,0.6926797680383877,-1.6477148611902779,0.6927516454755657,-1.6483001375629731
0.341297313743084,0.2003718656828475,-1.6488856895092392,0.6926075450530431,-1.6471235734894933,0.6926797680383877,-1.6477148611902779
0.33901271397276184,0.2026100110042768,-1.648320777255029,0.692534976697735,-1.646526247200161,0.6926075450530431,-1.6471235734894933
0.3367252297988,0.20484698984699093,-1.64774995208266,0.6924620631515185,-1.6459228551576464,0.692534976697735,-1.646526247200161
0.33443490564251166,0.20708279669146681,-1.64717318642804,0.6923888045943005,-1.6453133702936373,0.6924620631515185,-1.6459228551576464
0.3321417862394743,0.20931742602107337,-1.6465904528210353,0.6923152012068393,-1.6446977656366304,0.6923888045943005,-1.6453133702936373
0.329845894873007,0.21155087232208475,-1.6460017238859863,0.6922412531707439,-1.6440760143124156,0.6923152012068393,-1.6446977656366304
0.32754728010641176,0.21378313008369446,-1.6454069723422167,0.6921669606684737,-1.6434480895445527,0.6922412531707439,-1.6440760143124156
0.3252459767118756,0.21601419379802816,-1.6448061710045387,0.6920923238833381,-1.642813964654845,0.6921669606684737,-1.6434480895445527
0.32294202188896887,0.2182440579601581,-1.6441992927837499,0.6920173429994959,-1.642173613063805,0.6920923238833381,-1.642813964654845
0.32063544763846585,0.220472717068116,-1.6435863106871271,0.6919420182019551,-1.6415270082911144,0.6920173429994959,-1.642173613063805
